number,summa,creditor_inn,debtor_inn,group_summa
188342/24/15013-ИП,3765559.33,2632082033,1512019408,
15746/24/15013-ИП,2514959.56,2632082033,1512019800,
85228/24/15013-ИП,2657468.19,2632082033,1512019800,
497956/23/15005-ИП,13530570.08,2016081143,1513052817,
497955/23/15005-ИП,7008494.48,2016081143,1513052817,
327043/23/15005-ИП,7966820.8,1502002701,1513047528,
29170/24/15005-ИП,9967468.86,1513061265,1513071136,
38497/24/15005-ИП,13105258.75,1501035221,1503016873,
256937/24/15005-ИП,4896124.0,1511010466,1513048955,
365938/24/15005-ИП,3273169.36,2632082033,1501008186,
413003/24/15005-ИП,4199564.72,2632082033,1513047528,
412679/24/15005-ИП,3130839.17,2632082033,1513047528,
409048/24/15005-ИП,5308179.99,2632082033,1513047528,
409123/24/15005-ИП,29232514.75,2632082033,1513077699,
409187/24/15005-ИП,9766773.29,1502002701,1513047528,
596480/24/15005-ИП,2771894.39,2632082033,1513055590,
353714/24/15005-ИП,3523884.73,2632082033,1516614581,
469795/24/15005-ИП,3270112.0,9729292083,7720706508,
7844/24/15005-ИП,3933730.54,7714450590,7720706508,
160241/24/15005-ИП,12689490.58,2632082033,1503016168,
160240/24/15005-ИП,3166628.24,2632082033,1503016168,
537898/23/15005-ИП,2537787.28,1513061265,1513071136,
254815/23/15005-ИП,2810755.42,2632082033,1501032478,
156452/24/15007-ИП,3901987.13,2632082033,1514014074,
5156/24/15007-ИП,3195168.89,2632082033,1514014074,
8402/24/15007-ИП,3019244.01,2632082033,1514014074,
28/24/15007-ИП,3687845.73,2632082033,1514014074,
262360/24/15007-ИП,3663659.37,2632082033,1514014074,
211556/24/15007-ИП,3823465.24,2632082033,1514014074,
187990/24/15007-ИП,4254137.62,2632082033,1514014074,
186695/24/15007-ИП,4082829.99,2632082033,1514014074,
278042/24/15007-ИП,2711280.29,2632082033,1514014074,
117399/23/15008-ИП,5393132.51,1502002701,1225001260,
117581/23/15008-ИП,5411657.81,1502002701,1225001260,
215937/24/16059-ИП,3931924.15,7736046991,1651087525,
1077298/23/16059-ИП,2684039.0,1651085373,1651091000,
18054/24/16059-ИП,4102474.4,1659036508,1651071250,
127808/23/16059-ИП,4714380.89,7728168971,1651071846,
239476/23/16060-ИП,2583348.68,1658229306,1660336834,
166359/23/16060-ИП,2604431.94,1655259599,1660238594,
240845/23/16060-ИП,3000000.0,7736004350,1660350772,
8294/24/16060-ИП,3764117.71,1655399846,1660342884,
109964/24/16060-ИП,4910613.68,1651044095,1651066250,
138124/24/16060-ИП,3466967.64,1655105711,1659199527,
53586/24/16060-ИП,5173529.32,1655141501,1659075257,
72415/24/16060-ИП,3510983.59,1660191628,1658211267,
205055/23/16060-ИП,3455778.2,7709981412,1660350500,
119375/23/16006-ИП,19751713.93,1216009470,1616007492,
140647/24/16006-ИП,8685043.7,1644035607,1644034498,
138416/24/16006-ИП,9075164.0,2308206262,1650334281,
69272/23/16006-ИП,106294041.82,7708514824,7842396518,
182844/24/16006-ИП,6736148.29,1612009361,1619006747,
7500/23/16006-ИП,2969144.67,1659091192,1657257406,
253000/23/16006-ИП,11239736.71,1658088006,1655248974,
263081/24/16006-ИП,5211508.88,7804526950,1686009729,
125499/24/16006-ИП,86253752.31,7708514824,1655202440,
169184/24/16006-ИП,6702703.62,1681000024,1655456886,
138141/24/16006-ИП,8792493.67,1660061210,1616007492,
139050/24/16006-ИП,2821154.14,7727429162,1652025923,
139048/24/16006-ИП,6390105.02,2464263363,1652025923,
150111/23/16006-ИП,10182132.23,7827004484,1660253507,
187553/23/16006-ИП,6595669.16,1652024817,1659199527,
90013/24/16006-ИП,8773558.26,7701394860,1660284030,
106105/24/16006-ИП,5450242.5,1648017567,1648033819,
108988/24/16006-ИП,6325068.42,5612030667,1656097069,
236976/24/16006-ИП,31299088.6,1660328907,1657254927,
236978/24/16006-ИП,7080830.93,1660328907,1657254927,
121156/24/16006-ИП,20553900.0,9729278441,1635009872,
241912/24/16006-ИП,34452970.0,8602257512,8602072832,
97585/17/16006-ИП,4085478.0,1659036508,1657075332,
194025/18/16006-ИП,6094152.51,1650314648,1658146610,
117271/24/16006-ИП,7571220.2,5029007738,1646030717,
205959/24/16006-ИП,38554075.52,1651044987,1652027455,
67232/23/16006-ИП,7210145.24,1659053849,1659184295,
79212/23/16006-ИП,6018208.7,8608055921,8602072832,
79220/23/16006-ИП,10645033.54,7713772362,1661066549,
150845/24/16006-ИП,7364621.71,1659143147,1660315016,
218329/24/16006-ИП,8102499.72,1659143468,1656050367,
321157/21/16006-ИП,4737874.02,1660191628,1657230852,
326285/21/16006-ИП,3044813.84,1655259599,1657133834,
348232/22/16006-ИП,3425893.71,1655226000,1658199309,
71836/22/16006-ИП,4160587.21,1655258891,1657046331,
248639/23/16006-ИП,17252086.31,1655065674,1657077869,
193730/23/16006-ИП,3571214.15,1660245707,1657267429,
228474/23/16006-ИП,25789720.68,1653003129,1655046103,
228509/23/16006-ИП,16394424.14,1655065547,1616007492,
233205/23/16006-ИП,9009628.87,1655018018,1660201058,
233208/23/16006-ИП,5386929.43,1660027353,1657137349,
233209/23/16006-ИП,9005824.09,1660027353,1657137349,
15601/23/16006-ИП,4449337.55,1650007171,1660307199,
173590/23/16057-ИП,3530274.04,4900010418,1650394153,
84074/24/16057-ИП,2518891.0,7736035485,1650244091,
101235/23/16057-ИП,2673269.81,1650395710,1650271352,
130288/23/16057-ИП,4115375.83,1650266232,1650273230,
580/24/16010-ИП,3479134.31,1655271099,1816005855,
65283/23/16011-ИП,3843773.64,7728168971,1656113553,
131391/24/16003-ИП,4402182.09,5610000466,1655241224,
78246/18/16003-ИП,4218475.0,7701894327,1655284411,
77139/23/16003-ИП,3945837.98,7801671765,1655373319,
156221/24/16003-ИП,3322342.61,7707083893,1658126075,
156237/24/16003-ИП,2942599.91,7707083893,1660199391,
104202/24/16003-ИП,3700320.74,7728533208,1651085704,
111908/24/16003-ИП,4499292.47,1656095745,1658138401,
111909/24/16003-ИП,4594554.24,1656050600,1657190977,
131456/24/16003-ИП,2761188.14,1655065674,1660008978,
78682/23/16003-ИП,4467572.69,7707083893,1655383758,
134857/24/16003-ИП,2565674.8,7703424091,1653017450,
140855/24/16003-ИП,2963986.0,1648005931,1655373252,
176424/24/16003-ИП,4123512.13,1655390321,1655347020,
108104/24/16003-ИП,2703746.86,7735533858,1655459710,
292290/20/16003-ИП,3987195.87,1658201269,1655348168,
65443/23/16003-ИП,3063766.22,7743857750,1655267818,
586850/23/16003-ИП,4873808.08,7707083893,4205229494,
199409/24/16003-ИП,2558228.0,7722692000,1655267818,
78077/23/16003-ИП,4500000.0,7736004350,1655459710,
128314/24/16004-ИП,3491544.68,1659143468,1656050367,
119953/24/16004-ИП,3729456.0,1660306830,1657263390,
34089/24/16004-ИП,3263993.81,7728168971,1656097069,
18405/24/16024-ИП,3206953.32,1215003356,1615013422,
18406/24/16024-ИП,3723592.97,1215003356,1615013422,
18407/24/16024-ИП,3231812.32,1215003356,1615013422,
20637/24/16024-ИП,3888054.73,1215003356,1615013422,
20639/24/16024-ИП,3163140.29,1215003356,1615013422,
129986/24/16005-ИП,3278066.72,1657141842,1658201438,
139354/24/16005-ИП,3826404.13,7710914330,1658134478,
137000/24/16005-ИП,4576673.74,1655065674,1658003411,
139365/24/16005-ИП,3721695.59,1655332746,1659132138,
110804/23/16005-ИП,3228679.55,1659178171,1660308788,
68836/24/16005-ИП,2881282.37,1648033777,1658222357,
87297/24/16005-ИП,3415655.04,7702063452,1658131156,
73853/24/16005-ИП,3228679.55,1655460113,1660308788,
42690/23/16025-ИП,3256974.12,7456039310,1616034143,
27025/23/16016-ИП,3338203.52,1655258891,1644037957,
107570/23/16027-ИП,5000000.0,1655141501,1646045696,
107573/23/16027-ИП,5000000.0,1655141501,5902990740,
107585/23/16027-ИП,3941845.92,1658129816,1646033806,
38851/24/16027-ИП,2629605.54,4101166384,5029998905,
1764/21/16038-ИП,2998488.98,1629003801,1629005189,
16634/24/16029-ИП,2706374.17,1660274803,1648026280,
105250/24/16007-ИП,2605507.79,1659177347,1684001139,
219229/23/16007-ИП,3000000.0,1655141501,1659140210,
44758/24/16007-ИП,4006349.62,6630002336,1659215088,
33653/23/16062-ИП,2555906.86,3426009752,1650311245,
218929/23/17001-ИП,3007635.4,1701049944,1717010854,
51021/23/17010-ИП,5603507.61,1701029232,1713002764,
51123/24/18020-ИП,3002825.0,5445114509,1841092192,
235069/23/18020-ИП,9815395.88,1835061171,1840078639,
93868/22/18020-ИП,4764396.0,5002098216,1832147920,
91849/20/18021-ИП,6067765.0,7709660120,1831140841,
7185/23/18021-ИП,3781385.52,5032173559,1832114587,
167382/22/18021-ИП,3027797.6,1835061291,1840082378,
111854/21/18021-ИП,2852331.0,1101205461,1831162965,
116314/21/18021-ИП,4054392.6,1833036469,1831103092,
47206/22/18021-ИП,5780966.8,1435133520,1840029060,
22498/22/18021-ИП,5367039.6,1840044380,1831171783,
60897/22/18021-ИП,3850387.04,1832076934,1840001594,
171549/22/18021-ИП,4908267.85,1812906344,1831193730,
27949/23/18022-ИП,2793149.85,7723738018,1832101122,
143134/23/18022-ИП,2851249.77,4401116480,1832101122,
23447/23/18042-ИП,5756680.38,7709413138,1821009090,
1530/23/18042-ИП,5374367.26,7709413138,1821009090,
5929/23/18044-ИП,2558274.31,7802885262,1831193561,
178084/22/18018-ИП,22471780.88,9717054493,5933010655,
194887/23/18018-ИП,4791809.64,7744000912,1840074264,
173203/23/18018-ИП,2742546.85,1644045764,1840085587,
39212/22/18018-ИП,4861977.78,6316103050,1840045513,
99674/23/18019-ИП,8510186.54,1841030037,1831108527,
128172/24/18019-ИП,5474081.94,8911019233,5933011000,
103627/20/18019-ИП,2501487.0,1841022477,1840072852,
121113/23/18019-ИП,7340404.03,7808035536,1840090731,
123182/23/18019-ИП,7716346.92,1840086703,1831085559,
31426/22/18019-ИП,4761072.49,5032173559,1832101845,
35245/22/18019-ИП,3626540.0,4345012639,1840072852,
49188/22/18019-ИП,4931456.7,1835001711,1840090731,
7411/24/19020-ИП,15778866.94,1909051981,1903029274,
126472/24/19018-ИП,6225000.0,2462205905,1902028334,
126475/24/19018-ИП,2786929.0,1910007970,1902028334,
116711/24/20020-ИП,17344696.74,3827051279,2014257803,
50465/24/20023-ИП,7629045.04,2372006704,2016006315,
107511/24/20018-ИП,7984804.18,9102001000,2029180744,
39645/22/20033-ИП,2932984.33,2016081143,2013003884,
65145/23/21022-ИП,10810637.39,7707083893,2130054434,
37357/24/21014-ИП,3339500.0,6320044914,2109002634,
21239/24/21025-ИП,3182999.23,7136036938,2119006324,
200891/23/21018-ИП,8856418.0,7718902865,2124047340,
117217/24/21018-ИП,2549896.2,7708514824,2124025442,
190486/23/21018-ИП,4329220.0,2129022519,2124040264,
110607/23/21018-ИП,9879978.48,2127008364,2124048030,
55487/24/21003-ИП,3038031.63,2127011744,2130170470,
38387/23/21003-ИП,3030721.44,1218002230,2130171794,
92765/24/21003-ИП,4545500.0,9718030449,2100000181,
163385/24/21003-ИП,2703333.77,7714056040,2130124339,
102409/23/21003-ИП,2570600.31,1651075752,2130182860,
23550/23/21003-ИП,5130323.31,1215001969,2130171794,
7096/24/21004-ИП,32139354.25,1653003834,2127304300,
25307/24/21004-ИП,2940320.54,8913007850,2130223717,
259085/24/21005-ИП,3239874.41,1646014842,2130056897,
230704/24/21005-ИП,2619411.63,2128700232,2130215561,
175798/24/21005-ИП,5522871.0,3525250944,2130056897,
129273/24/21005-ИП,2768919.85,9705082489,2130215956,
90035/24/21005-ИП,4363676.21,2128700232,2130215561,
266699/23/21005-ИП,27528148.06,7724313681,2129043967,
93721/24/21005-ИП,5191434.94,7708514824,2130206870,
3836/24/22081-ИП,2810018.9,2225120519,2288003335,
100308/24/22083-ИП,41804005.48,2289001901,2289004003,
37294/24/22042-ИП,11306341.42,7707083893,2249011237,
37293/24/22042-ИП,54476474.96,7707083893,2249011237,
37296/24/22042-ИП,15771404.95,7707083893,2249011237,
37297/24/22042-ИП,29770226.62,7707083893,2249011237,
173753/21/22053-ИП,3122807.81,2225179512,2263030425,
246167/23/22063-ИП,15910461.11,2209042303,2209046794,
414159/24/22063-ИП,13618219.16,2224152758,2209029943,
414161/24/22063-ИП,5466067.31,2224152758,2209029943,
157865/23/22064-ИП,58549925.36,7704221591,2259006211,
19769/23/22073-ИП,2926240.51,5406589509,2280004778,
180032/24/22020-ИП,33874740.65,2225066879,2225140498,
180029/24/22020-ИП,9950647.06,2225066879,2225140508,
180027/24/22020-ИП,20246584.29,7707329152,2225140498,
241319/22/22020-ИП,4855319.75,7702447882,2225073146,
171559/24/22020-ИП,9950647.06,7727406020,2225140498,
171564/24/22020-ИП,2739392.34,7727406020,2225140498,
171566/24/22020-ИП,31329756.97,7727406020,2225140498,
171579/24/22020-ИП,7138630.88,7727406020,2225140498,
171580/24/22020-ИП,22278130.13,7727406020,2225140498,
171584/24/22020-ИП,23110785.67,7727406020,2225140498,
171565/24/22020-ИП,38586419.0,7727406020,2225140498,
171563/24/22020-ИП,11284980.02,7727406020,2225140498,
171561/24/22020-ИП,24912121.35,7727406020,2225140498,
171560/24/22020-ИП,19013288.77,7727406020,2225140498,
404591/23/22020-ИП,2663412.99,5003072676,2225201253,
146816/24/22021-ИП,4350117.01,7716591967,2222053984,
24000/24/22021-ИП,6097124.08,7736588909,2221208113,
27234/24/22021-ИП,16940580.87,9717054493,2225175765,
96898/24/22021-ИП,31038609.03,2309066755,2225142135,
132377/23/22021-ИП,4249567.44,2224152758,2222836135,
132345/23/22021-ИП,5602636.02,2224152758,2222836135,
18591/24/22021-ИП,3943307.79,2224152758,2222836135,
311443/24/22022-ИП,14570586.92,2222901352,2222869388,
311444/24/22022-ИП,11164812.45,2222901352,2222869388,
48960/24/22022-ИП,34559890.84,7728168971,2222833984,
366049/24/22022-ИП,22936754.49,7703702341,2221230711,
49044/24/22022-ИП,5007600.0,2225028552,2222858308,
224036/24/22022-ИП,3226499.85,7707083893,2222814269,
219164/24/22022-ИП,9300736.48,7707083893,2222895677,
340479/23/22022-ИП,5672867.84,2270003895,2222833984,
180859/24/22022-ИП,2540062.89,411155240,2225217398,
197875/23/22022-ИП,105632581.68,1434031363,2222842308,
391936/24/22024-ИП,3295625.5,2245000523,2204093021,
486574/24/22024-ИП,13249443.27,7706092528,2224174536,
416375/23/22024-ИП,3526319.28,2245000523,2204093021,
89314/24/22037-ИП,2575137.91,2224132840,2206005140,
79572/24/22037-ИП,2746980.52,2224132840,2206005140,
129122/24/22018-ИП,18239927.51,7728533208,2224193786,
96039/24/22018-ИП,13667020.1,7728533208,2224193786,
247256/24/23050-ИП,3552448.19,2309001660,2318042736,
483950/23/23060-ИП,6743438.59,7744000912,2349031011,
170235/24/23060-ИП,2503436.46,7725497022,2370008858,
79670/24/23060-ИП,9149962.9,2310031475,2311243923,
417716/24/23060-ИП,6802864.18,107022448,2370010303,
360148/24/23060-ИП,96000000.0,7730176610,2370000577,
311910/23/23060-ИП,8095683.47,3448050754,1102073352,
250928/22/23070-ИП,16188534.63,2309106870,2356045738,
256576/23/23072-ИП,2982397.38,2320102816,2366004160,
212927/24/23072-ИП,4617395.79,9705101614,2627800874,
283266/23/23072-ИП,2559061.75,2320242443,2320105831,
171228/24/23072-ИП,3815113.21,2320102816,2366004160,
220866/23/23072-ИП,3900242.07,2308119595,2320235936,
484268/20/23072-ИП,2518017.14,2320033802,2320240397,
542408/20/23072-ИП,2921113.79,2320033802,2320227981,
571491/20/23072-ИП,4258885.57,2308119595,2320125411,
93230/21/23072-ИП,4643163.21,2308119595,2320227981,
167294/21/23072-ИП,7097118.37,2308119595,2320240397,
88493/24/23072-ИП,3875394.79,2309001660,2320161963,
90650/24/23072-ИП,3453119.67,2308119595,2320235936,
155678/22/23072-ИП,5180024.03,2308119595,2320235936,
91730/23/23072-ИП,2950657.41,2308119595,2320141212,
54734/19/23053-ИП,9528252.34,6154565273,2343009027,
207402/20/23054-ИП,8506282.07,2315133030,2315187557,
137765/18/23054-ИП,7258155.48,2315024369,2315140090,
195629/20/23054-ИП,4974810.64,2301032923,2315128368,
366781/23/23054-ИП,2993872.75,7744000302,2315993571,
71222/21/23054-ИП,7413379.44,2315177380,2315186842,
483849/23/23054-ИП,3268785.53,3252008412,2315133745,
189623/21/23054-ИП,2652616.76,2315134805,2315212242,
182091/21/23054-ИП,2789493.22,2315209183,2315996660,
459781/24/23054-ИП,5233135.19,7707083893,2421004163,
210954/24/23054-ИП,2899144.46,7727464079,2315176315,
77563/23/23054-ИП,202679107.52,7706092528,2315991990,
85975/23/23054-ИП,4281107.0,2312280220,2315214803,
225542/23/23054-ИП,5026550.13,6140011973,2315217219,
46615/22/23054-ИП,6118366.25,2372022449,2315994159,
33336/24/23056-ИП,9640637.78,5036140748,901041531,
48238/24/23048-ИП,3740557.88,7707083893,2371002312,
299082/24/23049-ИП,3063266.79,7729101200,2377002164,
4586/24/23069-ИП,6512529.98,2607018122,2357005350,
210665/24/23030-ИП,3558223.72,2304073741,2304048713,
130782/22/23030-ИП,3021147.6,107032622,2304072650,
26466/23/23030-ИП,2659509.81,6608003052,2304063542,
343670/23/23040-ИП,2620340.34,7707083893,2312158540,
31978/22/23040-ИП,6485976.16,2312054894,2312161247,
110631/20/23040-ИП,17016983.05,7733557130,2312213720,
173060/20/23040-ИП,6112885.95,2308119595,2312104337,
336716/22/23040-ИП,2991920.94,2348030262,2312300613,
10470/22/23040-ИП,5865998.64,1832082568,2312260872,
38518/23/23040-ИП,6437116.79,7709007859,2308145690,
136115/24/23031-ИП,27399545.78,2368015382,2368010144,
174039/23/23041-ИП,29199357.54,7712040285,2312286052,
25246/23/23041-ИП,2721992.55,2308119595,2311208051,
197047/24/23041-ИП,7135051.13,6127018930,2312237104,
197116/24/23041-ИП,8996736.25,7000000719,7017246380,
291415/24/23041-ИП,4119571.9,2309116156,2311341783,
516492/23/23041-ИП,3659101.09,2312163188,2311257411,
521693/23/23041-ИП,4308533.18,2308091759,2309076224,
195426/24/23041-ИП,2944891.64,2308091759,2311215718,
195430/24/23041-ИП,2672324.25,2308091759,2311215718,
195432/24/23041-ИП,3846795.62,2308091759,2311215718,
195435/24/23041-ИП,4341022.79,2308091759,2311215718,
784501/24/23041-ИП,6074453.04,9309013467,2310213570,
539347/23/23041-ИП,11886337.3,3328434156,2319064179,
784416/24/23041-ИП,7530650.46,2308139496,2310171722,
2283/24/23041-ИП,12575068.7,2308261760,2312154031,
2490/24/23041-ИП,7338630.71,2308287159,2311311362,
94949/24/23041-ИП,42744000.0,2308264923,2311210526,
214098/24/23041-ИП,2931665.17,2311981102,2311104630,
329822/24/23041-ИП,6450650.6,3906962443,2311336543,
264820/23/23041-ИП,3785628.55,4025451203,2311303065,
590507/24/23041-ИП,5250741.5,2632082033,2310173575,
590544/24/23041-ИП,3195350.35,6454083390,2308281816,
399872/24/23041-ИП,2967673.6,4027114588,7714949380,
400014/24/23041-ИП,10613202.2,7814652336,7536113707,
400586/24/23041-ИП,6202527.12,2310134270,2311283010,
400581/24/23041-ИП,2915494.7,2310134270,2311283010,
401250/24/23041-ИП,2926078.2,2308091759,2311094622,
491027/24/23041-ИП,12415824.0,3906338838,2308106740,
