ИНН,Короткое название,Статус,Система налогообложения,Дата последней отчетности
1659132138,"ООО ""РОНКО""","Юридическое лицо ликвидировано 26 марта 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2023.0
1660308788,"ООО ""РС""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
1658222357,"ООО СК ""ТИАН""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
1658131156,"ООО ""ПРЕМИУМ ТД""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,
1616034143,"ООО ""АЛПАМЫШ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2022.0
164403795703,,,,
1646045696,"ООО ""РУССКИЙ ВОСК""","Юридическое лицо ликвидировано 26 декабря 2022 года
Ликвидация юридического лица",,2021.0
5902990740,"ООО ""КАМАТЕХ""","Юридическое лицо ликвидировано 1 декабря 2023 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2018.0
1646033806,"ООО ""НЗМК""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
5029998905,"СРО СОЮЗ ""АУ ""ПРАВОСОЗНАНИЕ""",Действующая организация,Общая (ОСНО) Согласно данным ФНС за 2023 год,2024.0
1629005189,"ООО УК ""МУСЛЮМОВО""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2024.0
1648026280,"ООО ""ЖИЛИЩНАЯ КОМПАНИЯ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2021.0
1684001139,"ООО ""АЙРОНБУЛЛ ФИТНЕС""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2024.0
1659140210,"ООО ""ИНТЕРВЕНТ""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2019.0
1659215088,"ООО ""ОЙЛКОНТИНЕНТ""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,2023.0
1650311245,"ООО ТФ ""ТЕХСНАБ""","Юридическое лицо ликвидировано 26 декабря 2024 года
Исключение из ЕГРЮЛ недействующего юридического лица",,2020.0
1717010854,"ООО ""АТРИУМ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2022.0
1713002764,"ООО ""ВОДОПРОВОДНО-КАНАЛИЗАЦИОННЫЕ СЕТИ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2023.0
1841092192,"ООО ГК ""ЭТАЛОН""",Действующая компания,Общая (ОСНО) Согласно данным ФНС за 2023 год,
1840078639,"ООО ""ИЖСЕЛЬМАШ""","Юридическое лицо ликвидировано 4 июня 2025 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2023.0
1832147920,"ООО ""ИЖЭКОСТРОЙ""",Действующая компания,УСН Согласно данным ФНС за 2025 год,2021.0
1831140841,"ООО ""АДАМАНТ""",Сведения недостоверны (результаты проверки достоверности содержащихся в ЕГРЮЛ сведений о юридическом лице),Общая (ОСНО) Согласно данным ФНС за 2023 год,2020.0
1832114587,"ООО ""СВЕТ""","Юридическое лицо ликвидировано 11 марта 2024 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2020.0
1840082378,"ООО ""ЛИГОВЪ""","Юридическое лицо ликвидировано 8 мая 2024 года
Исключение из ЕГРЮЛ юридического лица в связи наличием в ЕГРЮЛ сведений о нем, в отношении которых внесена запись о недостоверности",,2020.0
